flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.225-192.168.21.70-56265-80,192.168.21.225,192.168.21.70,56265,80,11,6,5,32105.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082846085725.0,1719082846117830.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-48966,192.168.21.70,192.168.21.128,80,48966,55,28,27,106567026.0,0.9642857142857144,0,0,30,55,0,0,0,0,1682692900147396.0,1682693006714422.0,0,0,0,0,2.815129700626158e-07,1.407564850313079e-07,1.407564850313079e-07,5.08037073306e-05,3.94962696997e-05,1.13074376308e-05,5,6,0,19,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-49015-80,192.168.21.225,192.168.21.70,49015,80,11,6,5,7699.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082545516361.0,1719082545524060.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.225-80-41404,192.168.21.70,192.168.21.225,80,41404,1743,787,956,119731138.0,1.2147395171537485,0,0,955,1743,0,0,0,0,1719312003059989.0,1719312122791127.0,0,0,0,0,7.9762041516e-06,3.9922780989e-06,3.9839260527e-06,0.0006102673140883,0.0003473281946088,0.0002629391194795,0,0,0,955,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41428-80,192.168.21.225,192.168.21.70,41428,80,1720,955,765,119780976.0,0.8010471204188482,0,0,956,1720,0,0,0,0,1719311883231516.0,1719312003012492.0,0,0,0,0,7.9812340149e-06,3.9906170074e-06,3.9906170074e-06,0.0006103890821527,0.0002633807224946,0.000347008359658,0,0,0,956,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-44440-80,192.168.21.225,192.168.21.70,44440,80,11,6,5,11703.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083239176772.0,1719083239188475.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,45,22,23,118783589.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682666179219539.0,1682666298003128.0,0,0,0,0,1.936294415215893e-07,9.260538507554273e-08,1.0102405644604661e-07,2.89770668572e-05,3.7210527457e-06,2.52560141115e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-52266-80,192.168.21.225,192.168.21.70,52266,80,11,6,5,12959.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082265321895.0,1719082265334854.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41464-80,192.168.21.225,192.168.21.70,41464,80,1742,955,787,119759755.0,0.8240837696335078,0,0,958,1742,0,0,0,0,1719314283102946.0,1719314402862701.0,0,0,0,0,7.999348362e-06,3.9913241305e-06,4.0080242315e-06,0.0006119501496976,0.0002634273926161,0.0003485227570814,0,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-56022-80,192.168.21.225,192.168.21.70,56022,80,11,6,5,19534.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082890489384.0,1719082890508918.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-50652-80,192.168.21.128,192.168.21.70,50652,80,43,21,22,117648892.0,1.0476190476190477,0,0,22,43,0,0,0,0,1682505668642531.0,1682505786291423.0,0,0,0,0,1.8699708621140265e-07,9.349854310570133e-08,9.349854310570133e-08,2.95200400187e-05,3.7739411944e-06,2.57460988242e-05,4,3,0,15,3,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-50579-80,192.168.21.225,192.168.21.70,50579,80,11,6,5,17367.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081988658852.0,1719081988676219.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46830-80,192.168.21.128,192.168.21.70,46830,80,127,58,69,111906479.0,1.1896551724137931,0,0,68,127,0,0,0,0,1683794979480280.0,1683795091386759.0,0,0,0,0,6.076502505274963e-07,2.948890921677556e-07,3.127611583597408e-07,8.12106687763e-05,7.18457060917e-05,9.3649626846e-06,5,4,0,59,0,0,0,0,3,3,4,0,0.0,0,0,0.0,0,0,10,0.0,0.0,0.1111111111111111,1,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-40376-80,192.168.21.128,192.168.21.70,40376,80,29,9,20,44588436.0,2.2222222222222223,3,0,19,27,0,0,0,0,1682654182893247.0,1682654227481683.0,1,0,0,0,3.812647745706981e-07,8.97093587225172e-08,2.9155541584818093e-07,0.0001302131341857,1.27387289385e-05,0.0001174744052471,0,0,0,17,0,0,0,0,0,0,0,9,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41048-80,192.168.21.225,192.168.21.70,41048,80,1737,958,779,119762861.0,0.8131524008350731,0,0,959,1737,0,0,0,0,1719314163090254.0,1719314282853115.0,0,0,0,0,8.0074907362e-06,3.9912206172e-06,4.0162701189e-06,0.0006119843780285,0.0002634205607362,0.0003485638172922,1,0,0,958,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41354-80,192.168.21.225,192.168.21.70,41354,80,1741,946,795,119771700.0,0.8403805496828752,0,0,965,1741,0,0,0,0,1719308763176275.0,1719308882947975.0,0,0,0,0,8.0569950998e-06,3.9909260701e-06,4.0660690296e-06,0.0006162975060051,0.000263401120632,0.0003528963853731,1,0,0,964,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-46148,192.168.21.70,192.168.21.128,80,46148,127,63,64,114191820.0,1.0158730158730158,0,0,65,127,0,0,0,0,1683734747970472.0,1683734862162292.0,0,0,0,0,5.692176549949024e-07,2.8023023015133657e-07,2.8898742484356585e-07,6.02144707037e-05,1.00532595066e-05,5.0161211197e-05,4,4,0,57,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41458-80,192.168.21.225,192.168.21.70,41458,80,1715,946,769,119760020.0,0.8128964059196617,0,0,959,1715,0,0,0,0,1719308523101318.0,1719308642861338.0,0,0,0,0,8.0076806934e-06,3.9913152987e-06,4.0163653947e-06,0.0006126752483842,0.0002634268097149,0.0003492484386692,0,0,0,959,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-37124-80,192.168.21.225,192.168.21.70,37124,80,11,6,5,7820.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083241403529.0,1719083241411349.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-39280-80,192.168.21.225,192.168.21.70,39280,80,11,6,5,16921.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082627923840.0,1719082627940761.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-45800-80,192.168.21.225,192.168.21.70,45800,80,11,6,5,6794.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082060799989.0,1719082060806783.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41106-80,192.168.21.225,192.168.21.70,41106,80,1671,956,715,119798217.0,0.747907949790795,0,0,957,1671,0,0,0,0,1719314283044190.0,1719314402842407.0,0,0,0,0,7.9884327493e-06,3.9900426898e-06,3.9983900595e-06,0.0006110274579462,0.0002633428175312,0.0003476846404149,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,41,20,21,97255974.0,1.05,0,0,21,41,0,0,0,0,1682672179051094.0,1682672276307068.0,0,0,0,0,2.159250392166141e-07,1.028214472460067e-07,1.1310359197060737e-07,2.88105695183e-05,3.845522127e-06,2.49650473913e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-39256-80,192.168.21.128,192.168.21.70,39256,80,23,12,11,97278981.0,0.9166666666666666,0,0,13,23,0,0,0,0,1682606568405411.0,1682606665684392.0,0,0,0,0,1.3363626824997272e-07,6.167827765383356e-08,7.195799059613916e-08,2.3232151249e-06,9.66293016576726e-07,1.3569221083e-06,5,4,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-43825-80,192.168.21.225,192.168.21.70,43825,80,11,6,5,29762.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082601206697.0,1719082601236459.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,49,24,25,112287927.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682569696904117.0,1682569809192044.0,0,0,0,0,2.2264192302704105e-07,1.0686812305297968e-07,1.1577379997406133e-07,3.63885958995e-05,4.5597065835e-06,3.18288893159e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,41,20,21,117856135.0,1.05,0,0,21,41,0,0,0,0,1682669179134554.0,1682669296990689.0,0,0,0,0,1.781833419193664e-07,8.484921043779352e-08,9.333413148157285e-08,2.37408090804e-05,3.1563906282e-06,2.05844184522e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41538-80,192.168.21.225,192.168.21.70,41538,80,11,6,5,7055.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082948069566.0,1719082948076621.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,48,24,24,107276784.0,1.0,0,0,25,48,0,0,0,0,1682544504769398.0,1682544612046182.0,0,0,0,0,2.330420345188573e-07,1.1186017656905153e-07,1.211818579498058e-07,4.34203918715e-05,3.32784025292e-05,1.01419893422e-05,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,47,24,23,111226921.0,0.9583333333333334,0,0,25,47,0,0,0,0,1682546780756538.0,1682546891983459.0,0,0,0,0,2.247657291529269e-07,1.0788754999340492e-07,1.1687817915952203e-07,4.18783506557e-05,3.2096546123e-05,9.7818045327e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.124-192.168.21.70-56804-80,192.168.21.124,192.168.21.70,56804,80,100,59,41,104076991.0,0.6949152542372882,3,1,42,97,0,0,0,0,1683711656088584.0,1683711760165575.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-60094-80,192.168.21.225,192.168.21.70,60094,80,11,6,5,25037.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719081901463455.0,1719081901488492.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-46830-80,192.168.21.128,192.168.21.70,46830,80,120,57,63,115488613.0,1.105263157894737,0,0,63,120,0,0,0,0,1683798934805336.0,1683799050293949.0,0,0,0,0,5.455083264356114e-07,2.684247320556184e-07,2.770835943799931e-07,5.78065648775e-05,4.78142377551e-05,9.9923271223e-06,4,4,0,55,0,0,0,0,5,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-37290-80,192.168.21.128,192.168.21.70,37290,80,125,64,61,118937582.0,0.953125,0,0,65,125,0,0,0,0,1683679842739897.0,1683679961677479.0,0,0,0,0,5.465051408225199e-07,2.690486847126252e-07,2.774564561098947e-07,5.64834082468e-05,4.69826265679e-05,9.5007816789e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,14,8,6,60070773.0,0.75,0,0,9,14,0,0,0,0,1719308387494494.0,1719308447565267.0,0,0,0,0,8.32351533082486e-08,3.329406132329944e-08,4.994109198494916e-08,3.662346745562938e-07,1.9976436793979666e-07,1.664703066164972e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,45,22,23,100923879.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682568136951080.0,1682568237874959.0,0,0,0,0,2.278945302924792e-07,1.0899303622683785e-07,1.1890149406564129e-07,3.41049118811e-05,4.3795383647e-06,2.97253735164e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-37290-80,192.168.21.128,192.168.21.70,37290,80,99,50,49,113837550.0,0.98,0,0,53,99,0,0,0,0,1683691602682539.0,1683691716520089.0,0,0,0,0,4.655757261114633e-07,2.2839563922449138e-07,2.3718008688697185e-07,4.62852547336e-05,3.76677115767e-05,8.6175431568e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,48,24,24,107004104.0,1.0,0,0,25,48,0,0,0,0,1682565377033709.0,1682565484037813.0,0,0,0,0,2.336358986754377e-07,1.121452313642101e-07,1.2149066731122761e-07,3.81854512795e-05,4.7848632048e-06,3.34005880746e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-42252,192.168.21.70,192.168.21.128,80,42252,50,25,25,119995434.0,1.0,0,0,26,50,0,0,0,0,1682531706031206.0,1682531826026640.0,0,0,0,0,2.166749111470358e-07,1.083374555735179e-07,1.083374555735179e-07,3.40679629526e-05,2.97677993314e-05,4.3001636212e-06,4,6,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41174-80,192.168.21.225,192.168.21.70,41174,80,1730,942,788,119785185.0,0.8365180467091295,0,0,965,1730,0,0,0,0,1719314763046829.0,1719314882832014.0,0,0,0,0,8.0560880713e-06,3.9904767855e-06,4.0656112857e-06,0.0006169043358742,0.0002633714678488,0.0003535328680253,0,0,0,965,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41250-80,192.168.21.225,192.168.21.70,41250,80,1702,949,753,119789930.0,0.7934668071654373,0,0,958,1702,0,0,0,0,1719312242972674.0,1719312362762604.0,0,0,0,0,7.9973333317e-06,3.9819707716e-06,4.0153625601e-06,0.0006121466136594,0.00026281007093,0.0003493365427294,0,0,0,958,477,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41816-80,192.168.21.225,192.168.21.70,41816,80,1698,945,753,119982803.0,0.7968253968253968,0,0,964,1698,0,0,0,0,1719314643141167.0,1719314763123970.0,0,0,0,0,8.0344847419e-06,3.9922387877e-06,4.0422459541e-06,0.0006149881329243,0.0002634877599917,0.0003515003729326,0,0,0,964,480,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.225-80-41508,192.168.21.70,192.168.21.225,80,41508,1731,782,949,119961449.0,1.2135549872122762,0,0,959,1731,0,0,0,0,1719315483068058.0,1719315603029507.0,0,0,0,0,7.9942348812e-06,4.0096214576e-06,3.9846134236e-06,0.0006118215527723,0.0003488370668146,0.0002629844859576,0,0,0,959,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-33924,192.168.21.70,192.168.21.128,80,33924,110,51,59,101932035.0,1.156862745098039,0,0,59,110,0,0,0,0,1683663973208562.0,1683664075140597.0,0,0,0,0,5.78817051969972e-07,2.845032967310033e-07,2.943137552389688e-07,6.04029930335e-05,1.06737788566e-05,4.97292141768e-05,4,4,0,51,0,0,0,0,4,5,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-47352-80,192.168.21.225,192.168.21.70,47352,80,11,6,5,15962.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082613927324.0,1719082613943286.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-46632-80,192.168.21.225,192.168.21.70,46632,80,11,6,5,9470.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082318037076.0,1719082318046546.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-51876-80,192.168.21.225,192.168.21.70,51876,80,11,6,5,6457.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083501138757.0,1719083501145214.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-34510-80,192.168.21.225,192.168.21.70,34510,80,11,6,5,7000.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082055305395.0,1719082055312395.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41704-80,192.168.21.225,192.168.21.70,41704,80,1698,945,753,119718791.0,0.7968253968253968,0,0,963,1698,0,0,0,0,1719308883178883.0,1719309002897674.0,0,0,0,0,8.0438500251e-06,3.9926898359e-06,4.0511601892e-06,0.0006157930545757,0.0002635175291738,0.0003522755254018,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41156-80,192.168.21.225,192.168.21.70,41156,80,1723,956,767,119784975.0,0.8023012552301255,0,0,957,1723,0,0,0,0,1719312963119932.0,1719313082904907.0,0,0,0,0,7.9893158553e-06,3.9904837814e-06,3.9988320738e-06,0.0006110950058636,0.0002633719295763,0.0003477230762873,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,95,46,49,106302562.0,1.065217391304348,3,0,48,93,0,0,0,0,1682506925084601.0,1682507031387163.0,1,0,0,0,4.3272710586222747e-07,2.1636355293111373e-07,2.1636355293111373e-07,6.05441663767e-05,2.99616485254e-05,3.05825178512e-05,3,3,0,40,1,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-58352-80,192.168.21.225,192.168.21.70,58352,80,11,6,5,19642.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082493955398.0,1719082493975040.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,111899611.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682521626278071.0,1682521738177682.0,0,0,0,0,2.234145389477717e-07,1.072389786949304e-07,1.1617556025284129e-07,3.65148722456e-05,4.5755297576e-06,3.19393424879e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-55579-80,192.168.21.225,192.168.21.70,55579,80,11,6,5,17650.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083152728293.0,1719083152745943.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,116144523.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682531106032724.0,1682531222177247.0,0,0,0,0,2.152490651668525e-07,1.033195512800892e-07,1.1192951388676332e-07,3.52147470612e-05,4.4255207798e-06,3.07892262814e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-57246,192.168.21.70,192.168.21.128,80,57246,120,62,58,119230843.0,0.935483870967742,0,0,64,120,0,0,0,0,1683762518707242.0,1683762637938085.0,0,0,0,0,5.367738614412045e-07,2.683869307206023e-07,2.683869307206023e-07,6.20560906375e-05,8.8567687137e-06,5.31993219237e-05,4,4,0,56,0,0,0,0,3,3,5,0,0.0,0,0,0.0,0,0,11,0.0,0.0,0.1,1,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-60992-80,192.168.21.128,192.168.21.70,60992,80,2,1,1,0.0,1.0,2,0,0,0,0,0,0,0,1682614497185878.0,1682614497185878.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
